postcode,lat,lng,MSOA11CD
BS3 5HH,51.435579,-2.590969,E02003051
BS3 5HJ,51.435903,-2.59103,E02003051
BS3 5HL,51.435647,-2.593317,E02003051
BS3 5HN,51.43581,-2.593374,E02003051
BS3 5HP,51.434747,-2.592066,E02003051
BS3 5HQ,51.435412,-2.58855,E02003051
BS3 5HR,51.435083,-2.592864,E02003051
BS3 5HS,51.435257,-2.59072,E02003051
BS3 5HT,51.434925,-2.5905,E02003051
BS3 5HU,51.434726,-2.589073,E02003051
BS3 5HW,51.435237,-2.592906,E02003051
BS3 5HX,51.433957,-2.5882,E02003055
BS3 5HY,51.432449,-2.585893,E02003055
BS3 5HZ,51.430647,-2.584863,E02003055
BS3 5JA,51.430766,-2.58439,E02003055
BS3 5JB,51.432747,-2.585538,E02003055
BS3 5JD,51.432247,-2.588451,E02003055
BS3 5JE,51.431431,-2.59162,E02003056
BS3 5JF,51.4316,-2.592039,E02003056
BS3 5JG,51.432452,-2.588842,E02003055
BS3 5JJ,51.434095,-2.589353,E02003055
BS3 5JL,51.434271,-2.589775,E02003051
BS3 5JQ,51.433387,-2.588826,E02003055
BS3 5JU,51.434583,-2.59074,E02003051
BS3 5JX,51.434046,-2.593625,E02003051
BS3 5JY,51.433777,-2.593506,E02003051
BS3 5JZ,51.433379,-2.595889,E02003051
BS3 5LA,51.433082,-2.595799,E02003051
BS3 5LB,51.432518,-2.597201,E02003051
BS3 5LD,51.432953,-2.598044,E02003051
BS3 5LE,51.432979,-2.599843,E02003050
BS3 5LF,51.432903,-2.601061,E02003050
BS3 5LG,51.43358,-2.602149,E02003050
BS3 5LH,51.431845,-2.598703,E02003051
BS3 5LJ,51.431911,-2.598027,E02003051
BS3 5LL,51.430656,-2.59896,E02003051
BS3 5LN,51.430388,-2.598712,E02003051
BS3 5LP,51.431698,-2.597521,E02003051
BS3 5LQ,51.431752,-2.599162,E02003051
BS3 5LR,51.430491,-2.597894,E02003051
BS3 5LS,51.431538,-2.597145,E02003051
BS3 5LT,51.43277,-2.595363,E02003051
BS3 5LU,51.432337,-2.595659,E02003051
BS3 5LW,51.431107,-2.597068,E02003051
BS3 5LX,51.433556,-2.592827,E02003051
BS3 5LY,51.433305,-2.592594,E02003051
BS3 5ND,51.435413,-2.602562,E02003050
BS3 5NF,51.43387,-2.601736,E02003050
BS3 5NG,51.432613,-2.608379,E02003050
BS3 5NH,51.431426,-2.611647,E02003057
BS3 5NJ,51.431742,-2.608195,E02003050
BS3 5NL,51.431527,-2.606207,E02003050
BS3 5NN,51.430955,-2.607408,E02003050
BS3 5NP,51.433163,-2.604532,E02003050
BS3 5NQ,51.431902,-2.60997,E02003050
BS3 5NR,51.432404,-2.605115,E02003050
BS3 5NS,51.432383,-2.604176,E02003050
BS3 5NT,51.432268,-2.6038,E02003050
BS3 5NU,51.434504,-2.602708,E02003050
BS3 5NW,51.431258,-2.607872,E02003050
BS3 5NX,51.434394,-2.601311,E02003050
BS3 5NY,51.434598,-2.601774,E02003050
BS3 5NZ,51.435779,-2.601214,E02003050
BS3 5PA,51.435583,-2.600881,E02003050
BS3 5PB,51.43627,-2.599785,E02003050
BS3 5PD,51.435641,-2.599791,E02003050
BS3 5PE,51.4353,-2.5996,E02003050
BS3 5PF,51.436186,-2.599018,E02003050
BS3 5PN,51.433414,-2.606592,E02003050
BS3 5PP,51.433921,-2.604153,E02003050
BS3 5PR,51.433141,-2.605153,E02003050
BS3 5PS,51.433321,-2.605454,E02003050
BS3 5PT,51.432854,-2.606674,E02003050
BS3 5PU,51.43269,-2.607374,E02003050
BS3 5PW,51.433663,-2.605272,E02003050
BS3 5QE,51.42909,-2.601011,E02003056
BS3 5QG,51.431568,-2.605273,E02003050
BS3 5QH,51.43075,-2.605291,E02003057
BS3 5QJ,51.431692,-2.603865,E02003050
BS3 5QL,51.432282,-2.602808,E02003050
BS3 5QN,51.432122,-2.602403,E02003050
BS3 5QP,51.431108,-2.60216,E02003050
BS3 5QQ,51.431113,-2.604663,E02003050
BS3 5QR,51.431976,-2.601092,E02003050
BS3 5QS,51.431826,-2.600644,E02003050
BS3 5QT,51.430735,-2.601119,E02003050
BS3 5QU,51.427993,-2.599386,E02003056
BS3 5QW,51.431245,-2.603499,E02003050
BS3 5QY,51.428433,-2.601132,E02003056
BS3 5RB,51.430615,-2.601736,E02003050
BS3 5RD,51.430419,-2.601132,E02003050
BS3 5RE,51.430283,-2.603443,E02003050
BS3 5RF,51.430605,-2.603635,E02003050
BS3 5RG,51.429544,-2.603649,E02003050
BS3 5RH,51.430118,-2.605559,E02003057
BS3 5RJ,51.429539,-2.606227,E02003057
BS3 5RN,51.427857,-2.602782,E02003056
BS3 5RQ,51.430106,-2.604365,E02003050
BS3 5RU,51.427414,-2.605204,E02003057
BS3 5SA,51.42653,-2.605868,E02003057
BS3 5SD,51.426633,-2.604736,E02003057
BS3 9BW,51.438707,-2.601529,E02003050
BS3 9BY,51.438707,-2.601529,E02003050
BS3 9DS,51.438709,-2.601526,E02003050
BS3 9FE,51.438709,-2.601526,E02003050
BS3 9FS,51.438709,-2.601526,E02003050
BS3 9FT,51.438709,-2.601526,E02003050
BS3 9FU,51.438709,-2.601526,E02003050
BS3 9FY,51.438709,-2.601526,E02003050
BS3 9GA,51.438709,-2.601526,E02003050
BS3 9GB,51.438709,-2.601526,E02003050
BS3 9GD,51.438709,-2.601526,E02003050
BS3 9GG,51.438709,-2.601526,E02003050
BS3 9GJ,51.438709,-2.601526,E02003050
BS3 9GY,51.438707,-2.601529,E02003050
BS3 9GZ,51.438709,-2.601526,E02003050
BS3 9HD,51.438709,-2.601526,E02003050
BS3 9HH,51.438707,-2.601529,E02003050
BS3 9HU,51.438707,-2.601529,E02003050
BS3 9JD,51.438707,-2.601529,E02003050
BS3 9JL,51.438707,-2.601529,E02003050
BS3 9JN,51.438707,-2.601529,E02003050
BS3 9JQ,51.438707,-2.601529,E02003050
BS3 9JS,51.438707,-2.601529,E02003050
BS3 9JT,51.438707,-2.601529,E02003050
BS3 9JW,51.438707,-2.601529,E02003050
BS3 9JX,51.438707,-2.601529,E02003050
BS3 9JY,51.438707,-2.601529,E02003050
BS3 9LB,51.438707,-2.601529,E02003050
BS30 5AA,51.448127,-2.464269,E02003119
BS30 5AB,51.443882,-2.42588,E02003113
BS30 5AD,51.453471,-2.404539,E02003113
BS30 5AE,51.458532,-2.472234,E02003118
BS30 5BB,51.455507,-2.469266,E02003118
BS30 5DT,51.450201,-2.471256,E02003119
BS30 5FW,51.45491,-2.465619,E02003118
BS30 5HU,51.457069,-2.463151,E02003118
BS30 5HX,51.457381,-2.468436,E02003118
BS30 5HY,51.457428,-2.469617,E02003118
BS30 5HZ,51.451947,-2.464682,E02003119
BS30 5JA,51.463667,-2.477137,E02003108
BS30 5JB,51.459116,-2.472355,E02003118
BS30 5JD,51.450159,-2.470449,E02003119
BS30 5JF,51.458935,-2.472713,E02003118
BS30 5JG,51.458025,-2.471379,E02003118
BS30 5JH,51.457923,-2.469507,E02003118
BS30 5JJ,51.456965,-2.468403,E02003118
BS30 5JL,51.457186,-2.465455,E02003118
BS30 5JN,51.45773,-2.464165,E02003118
BS30 5JP,51.453409,-2.463157,E02003119
BS30 5JQ,51.459128,-2.469476,E02003118
BS30 5JR,51.452436,-2.463722,E02003119
BS30 5JS,51.452817,-2.465079,E02003119
BS30 5JT,51.452482,-2.467983,E02003119
BS30 5JU,51.450858,-2.468729,E02003119
BS30 5JW,51.456225,-2.462753,E02003118
BS30 5JX,51.45109,-2.469236,E02003119
BS30 5JY,51.457868,-2.470326,E02003118
BS30 5JZ,51.44988,-2.468216,E02003119
BS30 5LA,51.448563,-2.464849,E02003119
BS30 5LB,51.452271,-2.464484,E02003119
BS30 5LD,51.449418,-2.469089,E02003119
BS30 5LF,51.451682,-2.4656,E02003119
BS30 5LG,51.449737,-2.47079,E02003119
BS30 5LH,51.450535,-2.467042,E02003119
BS30 5LL,51.450297,-2.468018,E02003119
BS30 5LP,51.46477,-2.480056,E02003108
BS30 5LQ,51.450466,-2.468379,E02003119
BS30 5LR,51.467246,-2.480889,E02003108
BS30 5LS,51.467589,-2.483181,E02003108
BS30 5LT,51.468623,-2.474353,E02003108
BS30 5LU,51.466945,-2.468693,E02003108
BS30 5LW,51.449726,-2.46407,E02003119
BS30 5LX,51.464547,-2.458706,E02003108
BS30 5LY,51.466952,-2.456024,E02003108
BS30 5LZ,51.461401,-2.460906,E02003108
BS30 5NA,51.457211,-2.458503,E02003118
BS30 5ND,51.456712,-2.454915,E02003118
BS30 5NE,51.459204,-2.452795,E02003113
BS30 5NF,51.460034,-2.438078,E02003113
BS30 5NG,51.459089,-2.442502,E02003113
BS30 5NH,51.451291,-2.459998,E02003119
BS30 5NJ,51.449338,-2.462713,E02003119
BS30 5NL,51.451075,-2.457089,E02003119
BS30 5NP,51.451197,-2.470128,E02003119
BS30 5NQ,51.45365,-2.454582,E02003118
BS30 5NR,51.452366,-2.469953,E02003119
BS30 5NS,51.452099,-2.46936,E02003119
BS30 5NT,51.451912,-2.468927,E02003119
BS30 5NU,51.452844,-2.469512,E02003119
BS30 5NW,51.450639,-2.470209,E02003119
BS30 5NX,51.453125,-2.469083,E02003119
BS30 5NY,51.453261,-2.468696,E02003119
BS30 5NZ,51.453533,-2.470584,E02003119
BS30 5PA,51.453027,-2.443537,E02003113
BS30 5PB,51.45255,-2.443072,E02003113
BS30 5PD,51.452824,-2.437563,E02003113
BS30 5PE,51.453501,-2.43459,E02003113
BS30 5PF,51.454402,-2.433318,E02003113
BS30 5PG,51.455084,-2.433684,E02003113
BS30 5PH,51.45589,-2.432929,E02003113
BS30 5PJ,51.456247,-2.43358,E02003113
BS30 5PL,51.456362,-2.434027,E02003113
BS30 5PN,51.457663,-2.434731,E02003113
BS30 5PP,51.458328,-2.432477,E02003113
BS30 5PQ,51.456244,-2.434472,E02003113
BS30 5PR,51.458114,-2.431928,E02003113
BS30 5PS,51.457683,-2.431953,E02003113
BS30 5PT,51.45736,-2.431187,E02003113
BS30 5PU,51.457401,-2.432727,E02003113
BS30 5PW,51.457674,-2.434328,E02003113
BS30 5PX,51.456531,-2.432172,E02003113
BS30 5PY,51.456733,-2.431066,E02003113
BS30 5PZ,51.4542,-2.43451,E02003113
BS30 5QA,51.456429,-2.432905,E02003113
BS30 5QF,51.453242,-2.450764,E02003118
BS30 5QH,51.452127,-2.424201,E02003113
BS30 5QJ,51.453324,-2.428746,E02003113
BS30 5QL,51.454203,-2.431258,E02003113
BS30 5QN,51.454622,-2.433003,E02003113
BS30 5QP,51.455098,-2.430662,E02003113
BS30 5QQ,51.452314,-2.422346,E02003113
BS30 5QR,51.456025,-2.430296,E02003113
BS30 5QS,51.45827,-2.428749,E02003113
BS30 5QT,51.459093,-2.42975,E02003113
BS30 5QU,51.457573,-2.430009,E02003113
BS30 5QW,51.455517,-2.431616,E02003113
BS30 5QX,51.457329,-2.430366,E02003113
BS30 5QY,51.458696,-2.432524,E02003113
BS30 5QZ,51.452752,-2.448975,E02003113
BS30 5RA,51.451006,-2.440596,E02003113
BS30 5RB,51.451218,-2.434209,E02003113
BS30 5RD,51.45302,-2.435003,E02003113
BS30 5RE,51.453771,-2.428951,E02003113
BS30 5RG,51.450645,-2.428001,E02003113
BS30 5RH,51.447904,-2.427788,E02003113
BS30 5RJ,51.451437,-2.42051,E02003113
BS30 5RL,51.448263,-2.418496,E02003113
BS30 5RN,51.445059,-2.413746,E02003113
BS30 5RP,51.433174,-2.418962,E02003113
BS30 5RQ,51.449786,-2.432612,E02003113
BS30 5RR,51.434362,-2.403192,E02003113
BS30 5RS,51.44691,-2.393848,E02003113
BS30 5RT,51.451193,-2.389437,E02003113
BS30 5RU,51.451628,-2.380389,E02003113
BS30 5RW,51.433964,-2.410985,E02003113
BS30 5RX,51.452528,-2.396299,E02003113
BS30 5RY,51.449036,-2.400702,E02003113
BS30 5RZ,51.45169,-2.41241,E02003113
BS30 5SA,51.451321,-2.42074,E02003113
BS30 5SD,51.464155,-2.402029,E02003113
BS30 5SG,51.452493,-2.419469,E02003113
BS30 5SH,51.454717,-2.424196,E02003113
BS30 5SJ,51.45305,-2.41746,E02003113
BS30 5SL,51.454158,-2.416995,E02003113
BS30 5SN,51.454851,-2.41608,E02003113
BS30 5SP,51.461105,-2.407126,E02003113
BS30 5SR,51.462719,-2.406465,E02003113
BS30 5SS,51.464074,-2.404677,E02003113
BS30 5ST,51.465105,-2.403017,E02003113
BS30 5SU,51.465707,-2.40256,E02003113
BS30 5SW,51.460359,-2.409552,E02003113
BS30 5SX,51.464569,-2.390631,E02003113
BS30 5SY,51.464198,-2.402706,E02003113
BS30 5SZ,51.464512,-2.402781,E02003113
BS30 5TA,51.461465,-2.39989,E02003113
BS30 5TB,51.457826,-2.391136,E02003113
BS30 5TD,51.46225,-2.401105,E02003113
BS30 5TE,51.457598,-2.400173,E02003113
BS30 5TF,51.464526,-2.406005,E02003113
BS30 5TG,51.466168,-2.407503,E02003113
BS30 5TH,51.475022,-2.408302,E02003113
BS30 5TJ,51.468015,-2.409146,E02003113
BS30 5TL,51.463364,-2.416863,E02003113
BS30 5TN,51.460243,-2.422765,E02003113
BS30 5TP,51.459997,-2.428506,E02003113
BS30 5TQ,51.46725,-2.406158,E02003113
BS30 5TR,51.462508,-2.427435,E02003113
BS30 5TS,51.466429,-2.427155,E02003113
BS30 5TT,51.471486,-2.4268,E02003113
BS30 5TU,51.467496,-2.435875,E02003113
BS30 5TW,51.459478,-2.427839,E02003113
BS30 5TX,51.464709,-2.44296,E02003108
BS30 5TY,51.468762,-2.411428,E02003113
BS30 5WA,51.456129,-2.466696,E02003118
BS30 5WB,51.45654,-2.465103,E02003118
BS30 5WD,51.456271,-2.464381,E02003118
BS30 5WE,51.45554,-2.467741,E02003118
BS30 5WF,51.456267,-2.468137,E02003118
BS30 5WH,51.456522,-2.467218,E02003118
BS30 5WJ,51.455273,-2.467119,E02003118
